Customer_Id,Annual_Income,Annual_Spend,Monthly_Visits,Avg_Order_Value,Customer_Tenure_Years,Gender,Payment_Method,cluster,predicted_segment_name
C07802,170939.8609,10036.1041214875,18,838.4951324,6,Male,Store,0,Loyal Customers
C07803,31611.78093,683.5421122,2,183.3627661,4,Male,Online,3,Budget Shoppers
C07804,31838.85152,588.2166775,3,168.0497089,1,Female,Online,3,Budget Shoppers
C07805,56135.51166,10036.1041214875,17,848.5410537875001,4,Male,Store,0,Loyal Customers
C07806,31010.29106,478.6640659,1,515.1442621,7,Male,Online,3,Budget Shoppers
C07807,58060.9459,1796.231182,7,295.8529364,7,Female,Online,1,Regular Customers
C07808,38509.94098,634.3560752,4,127.1919279,3,Male,Online,3,Budget Shoppers
C07809,171307.63754124998,9589.58642,18,492.9405,7,Male,Store,0,Loyal Customers
C07810,81326.86406,4062.200547,8,451.8923609,2,Male,Store,2,Premium Customers
C07811,60957.22704,1894.621449,7,256.4746604,10,Female,Online,1,Regular Customers
C07812,25390.90416,634.1237807,2,238.1342657,2,Female,Store,3,Budget Shoppers
C07813,69820.56437,1847.954656,9,406.0934843,6,Male,Online,1,Regular Customers
C07814,19129.75624,804.9377848,1,808.6690685,8,Male,Online,3,Budget Shoppers
C07815,32197.33296,507.6822585,4,63.56967994,4,Male,Store,3,Budget Shoppers
C07816,25755.45675,506.6640534,4,73.51244784,6,Male,Online,3,Budget Shoppers
C07817,63018.19426,1701.301612,6,253.8193636,6,Male,Store,1,Regular Customers
C07818,28795.79555,669.4728139,3,163.1979114,4,Female,Store,3,Budget Shoppers
C07819,135142.9481,10036.1041214875,17,700.1654902,1,Female,Mobile App,0,Loyal Customers
C07820,75451.54611,5693.211714,8,744.669406,4,Female,Online,2,Premium Customers
C07821,25078.3039,470.7371522,4,94.15188691,4,Female,Store,3,Budget Shoppers
C07822,35459.0186,648.3991371,4,116.0782917,5,Male,Online,3,Budget Shoppers
C07823,49790.83164,1478.1291,8,185.8781249,3,Male,Mobile App,1,Regular Customers
C07824,33072.29601,535.9224095,3,160.5338179,3,Male,Mobile App,3,Budget Shoppers
C07825,45716.96157,2348.584223,6,434.9071542,7,Female,Store,1,Regular Customers
C07826,31819.69257,648.4591461,3,194.1997373,4,Male,Online,3,Budget Shoppers
C07827,62624.85981,1819.793885,5,296.0674945,9,Female,Online,1,Regular Customers
C07828,54034.69048,1913.796474,7,275.6309484,4,Male,Store,1,Regular Customers
C07829,57001.79002,2031.753783,9,162.0928796,9,Female,Store,1,Regular Customers
C07830,93631.4428,4978.804217,10,534.5475971,7,Male,Mobile App,2,Premium Customers
C07831,44486.21095,1618.880649,6,215.0466687,5,Male,Online,1,Regular Customers
C07832,24612.49468,609.257272,4,140.3736609,5,Female,Store,3,Budget Shoppers
C07833,62687.59634,1624.619453,7,193.3310877,4,Female,Online,1,Regular Customers
C07834,140085.7878,10036.1041214875,16,749.746337,9,Male,Store,0,Loyal Customers
C07835,107689.111,3970.095255,9,399.2641003,7,Male,Mobile App,2,Premium Customers
C07836,25021.92097,567.8994179,2,270.9006152,10,Male,Online,3,Budget Shoppers
C07837,28341.70042,704.3166658,3,272.9351538,8,Female,Store,3,Budget Shoppers
C07838,62200.49307,1489.314765,9,207.6825363,10,Female,Online,1,Regular Customers
C07839,52564.45294,1649.409778,5,353.9234852,2,Female,Online,1,Regular Customers
C07840,37751.45685,448.5607175,2,136.264361,4,Male,Store,3,Budget Shoppers
C07841,60136.72473,1407.302859,6,245.3571676,4,Female,Store,1,Regular Customers
C07842,47033.3283,1987.072215,6,198.0033958,10,Female,Mobile App,1,Regular Customers
C07843,30308.47378,597.6365286,3,120.8807544,10,Female,Mobile App,3,Budget Shoppers
C07844,59343.8333,2055.219691,6,372.8510502,3,Male,Online,1,Regular Customers
C07845,58136.31302,2068.008741,7,293.0890007,5,Male,Store,1,Regular Customers
C07846,86717.23941,3858.781371,9,409.5877075,2,Female,Store,2,Premium Customers
C07847,33497.65542,637.638518,3,204.8985501,4,Male,Online,3,Budget Shoppers
C07848,60118.65783,2314.007161,6,375.8097202,5,Male,Online,1,Regular Customers
C07849,66785.99564,1766.308902,5,393.8307869,1,Female,Online,1,Regular Customers
C07850,33158.50425,550.6619732,5,46.67164454,5,Female,Online,3,Budget Shoppers
C07851,49038.69334,1818.288221,7,273.8057795,5,Female,Online,1,Regular Customers
C07852,80577.50106,5247.322875,8,602.0894149,9,Male,Mobile App,2,Premium Customers
C07853,168573.2756,10036.1041214875,16,639.7874447,7,Male,Mobile App,0,Loyal Customers
C07854,36965.66935,1961.644058,5,353.2063598,10,Female,Store,1,Regular Customers
C07855,92343.85842,4661.045382,10,465.6188083,1,Female,Store,2,Premium Customers
C07856,89160.79837,4801.860602,9,504.5536191,1,Male,Store,2,Premium Customers
C07857,50938.80256,1949.312893,9,252.00619,6,Male,Online,1,Regular Customers
C07858,171307.63754124998,9359.512813,19,469.6294705,9,Male,Mobile App,0,Loyal Customers
C07859,26405.81242,590.9571851,3,206.6847128,10,Female,Online,3,Budget Shoppers
C07860,29168.88105,583.5029361,3,218.4503305,4,Male,Online,3,Budget Shoppers
C07861,119929.9779,10036.1041214875,16,831.1711373,7,Female,Store,0,Loyal Customers
C07862,61875.06285,1512.11743,5,301.5224674,7,Female,Online,1,Regular Customers
C07863,56135.51166,1838.690543,8,184.8507953,5,Male,Store,1,Regular Customers
C07864,101820.3107,3929.852928,9,408.5460904,8,Male,Online,2,Premium Customers
C07865,169835.7086,9816.681907,17,578.10116,5,Male,Store,0,Loyal Customers
C07866,106298.2167,4811.940615,10,464.6668533,6,Female,Mobile App,2,Premium Customers
C07867,62204.30156,2114.428253,6,351.0793459,6,Male,Online,1,Regular Customers
C07868,31166.99887,700.9672071,4,155.0423761,9,Male,Online,3,Budget Shoppers
C07869,33076.29082,527.4780311,1,310.8472061,9,Female,Online,3,Budget Shoppers
C07870,59639.15773,2090.0478,7,300.7219095,2,Male,Online,1,Regular Customers
C07871,63182.92217,1915.584221,5,354.5938243,8,Male,Mobile App,1,Regular Customers
C07872,126315.0126,10036.1041214875,18,585.4102311,3,Female,Store,0,Loyal Customers
C07873,27835.07648,1847.954656,2,278.9197773,8,Female,Mobile App,3,Budget Shoppers
C07874,55365.90962,2116.439116,7,287.1971688,9,Male,Mobile App,1,Regular Customers
C07875,53394.65878,1846.358981,5,343.018168,5,Male,Store,1,Regular Customers
C07876,30441.61314,568.9351765,1,309.7521781,6,Female,Store,3,Budget Shoppers
C07877,28092.86327,424.4008322,3,301.5224674,10,Male,Online,3,Budget Shoppers
C07878,30004.33971,694.3634386,3,208.4064112,3,Female,Store,3,Budget Shoppers
C07879,32345.0085,737.091476,1,529.82101,1,Male,Store,3,Budget Shoppers
C07880,150090.4138,10036.1041214875,17,638.524702,7,Female,Online,0,Loyal Customers
C07881,49133.63363,2030.024346,8,214.6096477,3,Male,Store,1,Regular Customers
C07882,63936.10805,2055.776681,8,241.9417606,5,Female,Store,1,Regular Customers
C07883,90673.47928,4072.011959,11,403.5075316,7,Female,Store,2,Premium Customers
C07884,30615.11558,544.0168675,2,204.0573436,8,Female,Online,3,Budget Shoppers
C07885,58091.38997,1583.437509,8,165.1683366,1,Female,Store,1,Regular Customers
C07886,64085.71902,1623.6576,7,241.0836638,7,Female,Mobile App,1,Regular Customers
C07887,93349.66667,4354.810774,10,366.2169524,8,Male,Online,2,Premium Customers
C07888,91210.64824,4919.762299,11,423.0629406,3,Female,Mobile App,2,Premium Customers
C07889,30383.14882,486.791866,1,295.6368324,1,Male,Mobile App,3,Budget Shoppers
C07890,156245.7748,10036.1041214875,17,660.5451686,3,Male,Store,0,Loyal Customers
C07891,54553.69343,1760.161794,7,213.5589301,2,Female,Store,1,Regular Customers
C07892,41622.00615,2377.191783,6,334.3455248,5,Female,Online,1,Regular Customers
C07893,59289.56264,2142.000388,8,206.6408929,5,Male,Online,1,Regular Customers
C07894,56052.16792,2167.567961,6,319.3460853,3,Female,Store,1,Regular Customers
C07895,30803.66009,645.2781332,2,257.7066058,2,Male,Online,3,Budget Shoppers
C07896,30962.61233,511.3810694,2,271.4030292,6,Male,Store,3,Budget Shoppers
C07897,66276.82134,2044.766833,5,382.9749402,3,Male,Online,1,Regular Customers
C07898,136280.8225,10036.1041214875,17,848.5410537875001,1,Male,Store,0,Loyal Customers
C07899,26074.56332,607.6054631,2,196.2543821,10,Male,Online,3,Budget Shoppers
C07900,32484.51837,536.1881138,4,148.18443,4,Female,Online,3,Budget Shoppers
C07901,171307.63754124998,10036.1041214875,18,713.6803373,4,Female,Store,0,Loyal Customers
C07902,59100.09392,2161.904901,5,398.9024441,1,Male,Online,1,Regular Customers
C07903,51793.50816,2019.277567,6,305.5254111,4,Female,Mobile App,1,Regular Customers
C07904,63047.13787,1515.330067,5,260.9104717,9,Male,Store,1,Regular Customers
C07905,30313.36945,669.7639945,1,446.7985727,5,Female,Store,3,Budget Shoppers
C07906,54973.66977,1782.220223,8,175.4749583,2,Male,Mobile App,1,Regular Customers
C07907,45600.93439,1979.161361,6,296.3242947,1,Male,Online,1,Regular Customers
C07908,28816.97349,503.3680207,4,301.5224674,1,Male,Online,3,Budget Shoppers
C07909,50940.26191,1765.504047,5,253.9930067,5,Male,Mobile App,1,Regular Customers
C07910,106216.2241,10036.1041214875,19,630.0764506,8,Male,Store,0,Loyal Customers
C07911,72997.08795,4373.774882,10,443.7220997,3,Female,Online,2,Premium Customers
C07912,56135.51166,7210.514872,11,658.2948055,4,Female,Store,2,Premium Customers
C07913,53390.43743,1384.412214,8,196.7887142,6,Male,Store,1,Regular Customers
C07914,29487.43385,611.3560113,3,168.7358262,3,Female,Store,3,Budget Shoppers
C07915,50856.83749,2125.953798,5,465.4220124,10,Female,Online,1,Regular Customers
C07916,35626.39957,500.7134057,2,220.2454422,8,Male,Online,3,Budget Shoppers
C07917,57497.95171,1685.719527,8,184.0139591,7,Male,Online,1,Regular Customers
C07918,49040.80479,2035.878846,8,310.6162687,6,Female,Online,1,Regular Customers
C07919,171307.63754124998,10036.1041214875,18,680.2797275,1,Male,Store,0,Loyal Customers
C07920,97417.12591,5264.378838,9,500.9458723,3,Female,Store,2,Premium Customers
C07921,56135.51166,4174.323567,12,377.6214737,10,Male,Mobile App,2,Premium Customers
C07922,68875.37521,4964.784156,10,487.2913297,5,Female,Online,2,Premium Customers
C07923,171307.63754124998,10036.1041214875,15,825.8795671,8,Female,Online,0,Loyal Customers
C07924,24654.36731,602.4582042,1,318.5415144,5,Male,Online,3,Budget Shoppers
C07925,49181.45821,1989.580439,6,375.3202703,1,Female,Mobile App,1,Regular Customers
C07926,98853.6881,3883.269822,10,369.6460735,10,Male,Store,2,Premium Customers
C07927,32679.0911,579.763225,3,156.39658,3,Male,Store,3,Budget Shoppers
C07928,29190.51847,523.8894206,2,170.4461027,8,Male,Store,3,Budget Shoppers
C07929,46296.03459,2051.410103,6,285.5359082,9,Female,Online,1,Regular Customers
C07930,93574.88893,3579.467982,10,310.0619663,6,Male,Online,2,Premium Customers
C07931,42157.55148,1877.228422,8,244.0721168,4,Female,Online,1,Regular Customers
C07932,159587.9561,10036.1041214875,19,587.9863106,1,Female,Online,0,Loyal Customers
C07933,63708.48777,1584.669862,6,252.4366765,7,Female,Online,1,Regular Customers
C07934,90207.52037,5020.746166,9,546.2420692,3,Female,Online,2,Premium Customers
C07935,125057.5633,10036.1041214875,17,797.2060939,7,Male,Store,0,Loyal Customers
C07936,32009.30225,468.0893528,4,111.7594124,2,Male,Store,3,Budget Shoppers
C07937,147433.9414,10036.1041214875,19,635.5690612,9,Male,Online,0,Loyal Customers
C07938,35579.76386,639.8701917,1,378.2099354,6,Male,Store,3,Budget Shoppers
C07939,29901.70366,552.6932159,5,78.46615312,5,Female,Store,3,Budget Shoppers
C07940,61450.02836,1761.341732,5,333.2142606,6,Male,Store,1,Regular Customers
C07941,54040.68308,1607.739449,4,387.7639189,9,Female,Mobile App,1,Regular Customers
C07942,60894.42356,2217.236525,6,332.3995974,10,Female,Online,1,Regular Customers
C07943,52734.10011,1537.291217,6,213.2684575,6,Female,Store,1,Regular Customers
C07944,64793.30295,1982.159816,7,256.8402645,4,Female,Store,1,Regular Customers
C07945,91341.76157,5745.700411,11,491.4592665,1,Male,Store,2,Premium Customers
C07946,58503.212,2101.098291,7,310.6437198,7,Male,Store,1,Regular Customers
C07947,135415.7302,10036.1041214875,16,848.5410537875001,3,Male,Online,0,Loyal Customers
C07948,48010.04943,1375.799078,6,255.5602957,2,Female,Mobile App,1,Regular Customers
C07949,24752.8146,572.4950447,3,213.8785252,8,Female,Online,3,Budget Shoppers
C07950,99842.10064,4925.873869,8,584.5407743,10,Male,Store,2,Premium Customers
C07951,55510.93871,2158.425035,5,387.1311401,10,Female,Online,1,Regular Customers
C07952,87353.32277,3593.677682,8,430.5764278,4,Female,Store,2,Premium Customers
C07953,95991.65123,5937.158634,8,685.1506256,4,Female,Online,2,Premium Customers
C07954,156736.3619,10036.1041214875,19,585.4187088,8,Male,Mobile App,0,Loyal Customers
C07955,58797.51635,1469.483587,6,198.3487608,10,Female,Online,1,Regular Customers
C07956,87237.02396,4379.156123,10,462.4523179,10,Female,Online,2,Premium Customers
C07957,146556.491,10036.1041214875,21,637.9359697,7,Female,Store,0,Loyal Customers
C07958,28555.6063,775.7933224,5,105.7672153,2,Male,Mobile App,3,Budget Shoppers
C07959,91576.35926,5123.543745,8,570.2531689,4,Male,Mobile App,2,Premium Customers
C07960,61107.55425,1847.954656,7,193.8934189,9,Male,Online,1,Regular Customers
C07961,29398.37491,1847.954656,2,326.3494225,2,Female,Store,3,Budget Shoppers
C07962,46480.93233,1455.944544,7,208.3106756,2,Male,Store,1,Regular Customers
C07963,24020.54064,717.2950234,3,169.5058047,2,Male,Online,3,Budget Shoppers
C07964,34245.98443,777.5287959,1,410.7743456,4,Female,Store,3,Budget Shoppers
C07965,95913.49777,3939.029507,7,455.1672004,7,Female,Online,2,Premium Customers
C07966,44134.45574,690.6057064,5,119.1903271,2,Female,Store,3,Budget Shoppers
C07967,168735.3403,10036.1041214875,18,512.3432815,10,Female,Store,0,Loyal Customers
C07968,171307.63754124998,10036.1041214875,18,665.0577489,3,Male,Store,0,Loyal Customers
C07969,96897.53491,3050.697994,9,361.2716944,2,Male,Store,2,Premium Customers
C07970,98616.09397,5059.943213,8,566.8947966,5,Female,Online,2,Premium Customers
C07971,24130.29632,465.4719468,3,90.74504977,4,Female,Online,3,Budget Shoppers
C07972,171307.63754124998,10036.1041214875,19,832.7015449,7,Male,Online,0,Loyal Customers
C07973,56135.51166,5330.184279,10,484.0778219,2,Female,Store,2,Premium Customers
C07974,105515.8521,6104.216244,9,676.0676126,4,Male,Mobile App,2,Premium Customers
C07975,47242.78786,1266.355849,7,163.9312197,7,Female,Online,1,Regular Customers
C07976,58068.17561,1777.579445,6,259.6766991,3,Male,Store,1,Regular Customers
C07977,29505.18535,465.2468119,1,246.7632249,6,Female,Online,3,Budget Shoppers
C07978,171307.63754124998,10036.1041214875,16,809.1490624,3,Male,Online,0,Loyal Customers
C07979,37034.96676,560.9513883,2,206.9909555,3,Male,Store,3,Budget Shoppers
C07980,49885.25231,1819.247104,7,265.316199,6,Male,Online,1,Regular Customers
C07981,44410.83605,1709.496153,7,214.4915848,2,Male,Store,1,Regular Customers
C07982,97227.03481,4882.627097,9,555.0942387,8,Male,Online,2,Premium Customers
C07983,171307.63754124998,10036.1041214875,16,729.3032829,6,Male,Mobile App,0,Loyal Customers
C07984,51636.67693,2029.319055,6,270.2734,3,Female,Online,1,Regular Customers
C07985,48662.40235,1683.393467,7,207.1333586,1,Male,Online,1,Regular Customers
C07986,46853.24082,1621.119956,7,215.5582419,1,Female,Store,1,Regular Customers
C07987,59637.62327,1776.943712,7,265.6614354,5,Female,Store,1,Regular Customers
C07988,171307.63754124998,10036.1041214875,16,659.8370191,7,Male,Online,0,Loyal Customers
C07989,171307.63754124998,10036.1041214875,17,775.4407756,7,Female,Online,0,Loyal Customers
C07990,31828.76878,616.7119722,4,145.156031,10,Male,Online,3,Budget Shoppers
C07991,60097.70691,1468.745068,7,125.719916,10,Male,Online,1,Regular Customers
C07992,61645.68194,1941.602169,6,279.0370516,7,Female,Online,1,Regular Customers
C07993,91265.92518,5027.266195,10,419.2678423,9,Female,Store,2,Premium Customers
C07994,171307.63754124998,10036.1041214875,17,624.2724265,3,Female,Online,0,Loyal Customers
C07995,64153.31835,4346.022186,11,377.799242,4,Male,Online,2,Premium Customers
C07996,71431.54652,2117.070765,8,234.5393896,6,Male,Online,1,Regular Customers
C07997,25885.30693,639.3581868,2,301.5224674,1,Female,Online,3,Budget Shoppers
C07998,165415.8299,9048.99477,17,501.3560427,9,Male,Store,0,Loyal Customers
C07999,30066.36216,644.7186231,2,317.521647,3,Male,Online,3,Budget Shoppers
C08000,56135.51166,4847.692084,9,488.8572649,5,Male,Mobile App,2,Premium Customers
C08001,98504.72146,3980.097316,8,434.5358686,9,Female,Store,2,Premium Customers
C08002,27662.25706,864.2092112,4,236.3241256,2,Male,Online,3,Budget Shoppers
C08003,54454.96318,1871.841146,5,243.6039003,10,Male,Mobile App,1,Regular Customers
C08004,141388.0486,10036.1041214875,18,574.6928822,9,Female,Mobile App,0,Loyal Customers
C08005,53929.04084,1944.633822,6,280.6316568,6,Female,Store,1,Regular Customers
C08006,94884.61976,4696.577567,11,448.5666378,6,Male,Online,2,Premium Customers
C08007,77957.66643,4585.048251,6,686.7235563,3,Male,Mobile App,2,Premium Customers
C08008,50746.45992,1501.882368,5,275.7492911,5,Female,Online,1,Regular Customers
C08009,78724.0948,5007.985759,9,526.4708241,7,Male,Online,2,Premium Customers
C08010,26993.48555,649.4714868,2,286.547708,9,Male,Mobile App,3,Budget Shoppers
C08011,45400.42963,1805.912528,6,304.4733032,2,Male,Online,1,Regular Customers
C08012,25040.39028,514.2915257,1,286.6999633,10,Female,Store,3,Budget Shoppers
C08013,50851.99333,1555.924274,7,191.2967149,5,Male,Store,1,Regular Customers
C08014,64387.91068,1530.209188,5,297.4305924,2,Female,Store,1,Regular Customers
C08015,42371.35954,2207.687903,8,266.2234892,7,Female,Store,1,Regular Customers
C08016,33074.31352,608.9040408,1,502.6863696,4,Female,Online,3,Budget Shoppers
C08017,62006.49622,1811.916301,5,337.8826386,5,Female,Store,1,Regular Customers
C08018,30664.68189,545.746141,3,301.5224674,7,Male,Store,3,Budget Shoppers
C08019,53542.99678,1450.976535,6,239.4057518,5,Female,Mobile App,1,Regular Customers
C08020,87695.05369,3373.377619,10,336.3084491,9,Male,Store,2,Premium Customers
C08021,35004.74718,644.5235088,3,180.1752418,6,Male,Online,3,Budget Shoppers
C08022,59391.60369,1639.705116,7,230.3993987,7,Male,Store,1,Regular Customers
C08023,91543.88027,5000.60199,10,503.9194243,4,Male,Mobile App,2,Premium Customers
C08024,56830.09358,1709.830226,7,217.2261399,9,Female,Mobile App,1,Regular Customers
C08025,58254.68487,1653.825182,6,262.8532593,1,Male,Mobile App,1,Regular Customers
C08026,53681.1771,1394.691702,6,247.2678355,1,Male,Store,1,Regular Customers
C08027,30900.72074,649.8212578,3,139.9428047,8,Male,Mobile App,3,Budget Shoppers
C08028,43317.10544,1642.838739,6,270.0826349,9,Male,Store,1,Regular Customers
